회사명,거래소코드,회계년도,매출액증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),총자본증가율(IFRS연결),매출액순이익률(IFRS연결),부채비율(IFRS연결),총자본순이익률(IFRS연결)
에쓰씨엔지니어링(주),023960,2021/12,0,0,0,0,-10.46,161.39,-6.8
에쓰씨엔지니어링(주),023960,2022/12,81.22,32.46,0,-8.52,5.2,158.16,6.4
에어부산(주),298690,2018/12,,,,,,,
에어부산(주),298690,2019/12,,,,,,,
에어부산(주),298690,2020/12,0,0,0,0,-67.65,838.17,-12.42
에어부산(주),298690,2021/12,,,,,,,
에어부산(주),298690,2022/12,,,,,,,
에이치디씨(주),012630,2018/12,-71.12,-31.71,135.37,-47.86,60.17,61.9,18.72
에이치디씨(주),012630,2019/12,4.45,12.37,-72.02,23.44,17.02,79.01,7.22
에이치디씨(주),012630,2020/12,144.44,4.08,-59.62,128.49,4.84,121.33,2.77
에이치디씨(주),012630,2021/12,20.95,6.64,9.46,10.76,4.82,121.68,2.27
에이치디씨(주),012630,2022/12,5.55,1.24,-104.51,8.83,0.73,139.87,0.33
에이치디씨랩스(주),039570,2018/12,3.02,5.53,2.02,5.12,8.91,39.69,8.57
에이치디씨랩스(주),039570,2019/12,-7.19,-18.78,-124.33,-18.21,-2.34,40.68,-2.24
에이치디씨랩스(주),039570,2020/12,3.17,-2.8,0,-8.1,6.02,33,6.88
에이치디씨랩스(주),039570,2021/12,5.44,62.17,-41.98,88.71,3.31,54.77,2.89
에이치디씨랩스(주),039570,2022/12,122.42,-1.99,36.74,-7,2.04,46.85,3.13
에이치디씨현대산업개발(주),294870,2018/12,,,,,,,
에이치디씨현대산업개발(주),294870,2019/12,0,0,0,0,9.81,97.58,9.38
에이치디씨현대산업개발(주),294870,2020/12,-12.96,22.91,-46.77,38.7,6,122.97,4.18
에이치디씨현대산업개발(주),294870,2021/12,-8.35,4.9,-19.83,7.36,5.24,127.58,2.78
에이치디씨현대산업개발(주),294870,2022/12,-1.95,0.58,-71.47,11.73,1.52,152.81,0.72
에이치디씨현대이피(주),089470,2018/12,-0.39,0.87,-72.63,-2.02,0.93,112.69,1.4
에이치디씨현대이피(주),089470,2019/12,-8.31,0.42,55.02,-8.84,1.58,93.07,2.3
에이치디씨현대이피(주),089470,2020/12,-17.45,3.27,4.73,-4.09,2,79.31,2.57
에이치디씨현대이피(주),089470,2021/12,24.71,2.47,-25.44,11.04,1.2,89.46,1.86
에이치디씨현대이피(주),089470,2022/12,21.65,2.3,11.91,3.51,1,92.47,1.76
에이치에스디엔진(주),082740,2018/12,-33.5,-57.47,0,-39.63,-3.65,221.78,-1.89
에이치에스디엔진(주),082740,2019/12,31.87,-18.4,0,11.67,-6.15,340.34,-5.27
에이치에스디엔진(주),082740,2020/12,23.09,2.97,0,-12.87,0.73,272.59,0.78
에이치에스디엔진(주),082740,2021/12,-27.83,7.71,0,10,-6.63,280.5,-5.23
에이치에스디엔진(주),082740,2022/12,27.59,5.99,0,20.19,-5.27,331.46,-4.6
에이치엘디앤아이한라(주),014790,2018/12,-31.22,-33.27,-126.72,-18.99,-0.91,575.21,-0.6
에이치엘디앤아이한라(주),014790,2019/12,-1.22,2.23,0,-11.46,0.21,508.34,0.16
에이치엘디앤아이한라(주),014790,2020/12,19.96,40.72,4295.73,4.12,7.02,341.91,6.78
에이치엘디앤아이한라(주),014790,2021/12,0,0,0,0,6.77,265.25,6.57
에이치엘디앤아이한라(주),014790,2022/12,-0.22,2.57,-74.48,9.6,1.71,290.32,1.57
에이치엘만도(주),204320,2018/12,-0.35,4.74,2109.2,-0.31,1.99,199.46,2.54
에이치엘만도(주),204320,2019/12,5.6,6.77,4.6,3.57,1.98,189.83,2.62
에이치엘만도(주),204320,2020/12,-6.99,8.32,-94.76,7.46,0.25,188.86,0.29
에이치엘만도(주),204320,2021/12,0,0,0,0,2.91,179.04,3.13
에이치엘만도(주),204320,2022/12,22.27,10.38,-41.19,2.48,1.57,157.1,2.05
에이치엘비글로벌(주),003580,2018/12,0,0,0,0,-90.01,121.12,-7.45
에이치엘비글로벌(주),003580,2019/12,164.59,10.02,0,-19.12,-65.29,59.62,-15.8
에이치엘비글로벌(주),003580,2020/12,1,-13.01,0,1.06,-85.01,77.63,-23.12
에이치엘비글로벌(주),003580,2021/12,27.33,63.49,0,25.31,-29.04,44.55,-8.88
에이치엘비글로벌(주),003580,2022/12,-1.01,-40.69,0,-26.62,-34.18,76.81,-10.73
에이치엘홀딩스(주),060980,2018/12,-3.87,-7.33,-69.52,-6.92,1.48,99.27,0.73
에이치엘홀딩스(주),060980,2019/12,-9.95,2.41,213.2,2.1,5.14,98.67,2.36
에이치엘홀딩스(주),060980,2020/12,-7.84,0.09,7.28,11.42,5.99,121.16,2.37
에이치엘홀딩스(주),060980,2021/12,41.5,14.16,141.19,17,10.2,126.22,4.99
에이치엘홀딩스(주),060980,2022/12,22.66,-0.86,-97.09,-0.66,0.19,126.81,0.11
에이치엠엠(주),011200,2018/12,3.86,16.06,0,14.41,-15.14,296.42,-20.47
에이치엠엠(주),011200,2019/12,5.57,4.86,0,73.73,-10.7,556.71,-10.46
에이치엠엠(주),011200,2020/12,16.33,54.94,0,30.91,1.93,455.11,1.5
에이치엠엠(주),011200,2021/12,115.09,513.82,4207.93,90.71,38.69,72.58,39.17
에이치엠엠(주),011200,2022/12,34.71,99.73,88.97,45.3,54.27,25.55,46
에이케이홀딩스(주),006840,2018/12,9.4,20.48,7.29,15.39,5.57,130.54,6.52
에이케이홀딩스(주),006840,2019/12,1.3,-2.11,-73.55,27.37,1.53,202.67,1.49
에이케이홀딩스(주),006840,2020/12,-30.31,-19.18,0,-4.06,-10.14,233.9,-6.27
에이케이홀딩스(주),006840,2021/12,20.91,-10.33,0,9.55,-6.29,278.32,-4.58
에이케이홀딩스(주),006840,2022/12,19.58,-8.73,0,10.02,-3.14,290.25,-2.49
엔에이치엔(주),181710,2018/12,39.1,5.02,438.24,17.81,8.28,37.07,4.54
엔에이치엔(주),181710,2019/12,17.72,-0.22,-86.19,0.23,1.56,36.73,0.93
엔에이치엔(주),181710,2020/12,12.53,1.15,73.79,2.02,1.67,38.32,1.11
엔에이치엔(주),181710,2021/12,0,0,0,0,6.74,44.25,4.28
엔에이치엔(주),181710,2022/12,9.94,-7.7,0,-0.07,-1.5,51.83,-1.05
엔피씨(주),004250,2018/12,7.4,4.17,0.69,3.28,2.86,50.51,3.06
엔피씨(주),004250,2019/12,9.54,8.53,21.51,2.78,3.16,42.07,3.61
엔피씨(주),004250,2020/12,-5.09,3.95,31.04,1.69,4.37,39,4.63
엔피씨(주),004250,2021/12,12.88,9.45,38.76,21.77,5.38,54.69,5.75
엔피씨(주),004250,2022/12,11.85,6.78,7.43,5.46,5.18,53.09,5.49
엘브이엠씨홀딩스(주),900140,2018/12,-11.77,-10.21,-398.32,3.65,-16.68,81.75,-7.64
엘브이엠씨홀딩스(주),900140,2019/12,23.71,-11.14,0,3.85,-15.29,108.28,-8.35
엘브이엠씨홀딩스(주),900140,2020/12,-24.62,11.88,0,-4.59,-8.96,80.58,-3.7
엘브이엠씨홀딩스(주),900140,2021/12,-25.29,19.34,0,2.13,-9.56,52.86,-2.99
엘아이지넥스원(주),079550,2018/12,,,,,,,
엘아이지넥스원(주),079550,2019/12,0,0,0,0,0.22,265.55,0.14
엘아이지넥스원(주),079550,2020/12,10.17,6.08,1717.14,12,3.62,285.96,2.36
엘아이지넥스원(주),079550,2021/12,13.86,13.5,81.5,-0.72,5.77,237.59,4.06
엘아이지넥스원(주),079550,2022/12,21.87,22.52,17.02,16.92,5.54,222.16,4.4
엘에스전선아시아(주),229640,2018/12,9.3,6.61,-22.82,22.63,2.43,143.42,3.38
엘에스전선아시아(주),229640,2019/12,17.91,12.59,61.85,2.87,3.28,123.08,4.82
엘에스전선아시아(주),229640,2020/12,11.4,-5.2,-54.28,15.82,1.43,179.77,2.13
엘에스전선아시아(주),229640,2021/12,29.5,15.82,100.44,18.89,2.11,187.3,3.48
엘에스전선아시아(주),229640,2022/12,9.04,-4.09,0,2.32,-1.12,220.59,-1.82
엘지디스플레이(주),034220,2018/12,-12.43,-2.74,-111.5,13.77,-0.74,122.86,-0.58
엘지디스플레이(주),034220,2019/12,-3.54,-18.88,0,7.23,-12.23,184.86,-8.36
엘지디스플레이(주),034220,2020/12,3.21,0.53,0,-1.41,-0.29,175.35,-0.2
엘지디스플레이(주),034220,2021/12,0,0,0,0,4.46,158.46,3.5
엘지디스플레이(주),034220,2022/12,-12.47,-24.69,0,-6.47,-12.22,215.27,-8.66
엘지전자(주),066570,2018/12,-0.09,7.78,-28.14,7.54,2.4,171.84,3.44
엘지전자(주),066570,2019/12,1.57,0.54,-97.48,1.2,0.29,173.12,0.4
엘지전자(주),066570,2020/12,1.53,7.73,6191.62,7.46,3.26,174.79,4.44
엘지전자(주),066570,2021/12,18.11,11.62,-47.58,10.95,1.89,166.1,2.78
엘지전자(주),066570,2022/12,11.7,10.22,15.97,3.13,2.23,145.23,3.43
영보화학(주),014440,2018/12,-12.58,1.56,-80.43,-1.73,3.93,22.69,3.18
영보화학(주),014440,2019/12,-8.84,2.51,-10.68,2.7,3.62,23.23,2.66
영보화학(주),014440,2020/12,-18.16,1.41,-44.49,-3.38,2.48,18.44,1.5
영보화학(주),014440,2021/12,0,0,0,0,3.51,15.9,1.95
영보화학(주),014440,2022/12,-16.8,2.08,91.03,0.31,8.06,13.89,3.71
영진약품(주),003520,2018/12,,,,,,,
영진약품(주),003520,2019/12,,,,,,,
영진약품(주),003520,2020/12,,,,,,,
영진약품(주),003520,2021/12,,,,,,,
영진약품(주),003520,2022/12,,,,,,,
영풍제지(주),006740,2018/12,,,,,,,
영풍제지(주),006740,2019/12,0,0,0,0,9.31,16.58,6.65
영풍제지(주),006740,2020/12,-1.52,5.75,-8.05,44.86,8.68,59.71,4.99
영풍제지(주),006740,2021/12,22.88,4.35,-25.56,3.7,5.26,58.74,3.08
영풍제지(주),006740,2022/12,-12.57,3.42,24.79,-2.83,7.51,49.18,3.83
영화금속(주),012280,2018/12,,,,,,,
영화금속(주),012280,2019/12,,,,,,,
영화금속(주),012280,2020/12,,,,,,,
영화금속(주),012280,2021/12,,,,,,,
영화금속(주),012280,2022/12,,,,,,,
웰바이오텍(주),010600,2018/12,4.45,193.26,0,27.76,-22.06,45.49,-16.46
웰바이오텍(주),010600,2019/12,13.37,2.19,0,7.8,-19.75,58.42,-14.33
웰바이오텍(주),010600,2020/12,-27.9,-75.12,0,-40.81,-112.24,263.87,-71.12
웰바이오텍(주),010600,2021/12,101.26,72.87,0,92.93,-16.14,310.81,-18.9
웰바이오텍(주),010600,2022/12,56.99,13.53,0,-56,-3.36,59.29,-6.52
유니온머티리얼(주),047400,2018/12,2.22,-13.84,0,2.67,-7.91,83.7,-6.24
유니온머티리얼(주),047400,2019/12,-2.87,9.78,0,21.23,2.08,103.05,1.42
유니온머티리얼(주),047400,2020/12,-14.3,-3.18,0,5.48,-1.47,121.77,-0.76
유니온머티리얼(주),047400,2021/12,26.47,0.85,0,1.2,0.46,122.54,0.29
유니온머티리얼(주),047400,2022/12,6.67,-0.07,0,9.37,-0.17,143.57,-0.11
유니퀘스트(주),077500,2018/12,9.84,5.83,22.64,21.43,3.94,69.17,3.6
유니퀘스트(주),077500,2019/12,24.03,13.4,112.39,7.9,6.7,63.08,6.66
유니퀘스트(주),077500,2020/12,20.15,7.87,-5.95,8.66,5.09,60.54,5.62
유니퀘스트(주),077500,2021/12,0,0,0,0,10.22,58.94,12.32
유니퀘스트(주),077500,2022/12,25.12,14.69,-21.49,24.55,5.96,75.58,8.01
유성기업(주),002920,2018/12,-2.03,-0.74,-14.27,-1.87,2.74,29.32,1.78
유성기업(주),002920,2019/12,5.26,4.91,194.1,5.54,7.33,29.6,4.93
유성기업(주),002920,2020/12,-6.95,-4.14,0,3.76,-1.23,39.36,-0.74
유성기업(주),002920,2021/12,14.43,3.14,0,-0.33,3.74,34.37,2.52
유성기업(주),002920,2022/12,7.37,7.33,138.07,4.17,7.46,30.5,5.29
유엔젤(주),072130,2018/12,5.05,2.5,0,-0.12,5.49,24.91,3.59
유엔젤(주),072130,2019/12,-20.77,-12.85,-378.56,-9.69,-19.39,30.33,-10.58
유엔젤(주),072130,2020/12,1.9,0.74,0,5.13,-4.27,37.11,-2.44
유엔젤(주),072130,2021/12,9.68,43.1,0,27.07,49.21,18.22,26.49
유엔젤(주),072130,2022/12,1.22,3,-84.97,-1.12,7.35,13.47,3.6
율촌화학(주),008730,2018/12,0,0,0,0,3.01,82.69,2.4
율촌화학(주),008730,2019/12,3.44,1.78,23.76,-1.26,3.59,77.35,2.98
율촌화학(주),008730,2020/12,2.77,1.66,10.79,1.13,3.88,76.43,3.31
율촌화학(주),008730,2021/12,3.47,-0.45,-58.11,8.7,1.57,92.66,1.32
율촌화학(주),008730,2022/12,-5.53,-3.54,0,-2.04,-0.82,95.66,-0.63
이건산업(주),008250,2018/12,13.71,17.59,15.77,-1.17,1.92,140.57,1.49
이건산업(주),008250,2019/12,-17.65,-0.37,-87.36,-2.66,0.36,136.8,0.24
이건산업(주),008250,2020/12,-8.13,-3.34,115.75,-9.31,0.66,122.16,0.42
이건산업(주),008250,2021/12,7.74,10.05,591.85,9.41,4.21,120.87,2.91
이건산업(주),008250,2022/12,18.96,5.64,-54.08,5.61,1.63,120.8,1.24
이구산업(주),025820,2018/12,,,,,,,
이구산업(주),025820,2019/12,,,,,,,
이구산업(주),025820,2020/12,,,,,,,
이구산업(주),025820,2021/12,,,,,,,
이구산업(주),025820,2022/12,,,,,,,
이연제약(주),102460,2018/12,-2.58,1.76,-89.58,4.24,1.09,34.51,0.45
이연제약(주),102460,2019/12,6.97,-1.49,342.45,-9.46,4.51,23.48,2.06
이연제약(주),102460,2020/12,-1.16,4.49,-35.3,15.71,2.96,38.04,1.3
이연제약(주),102460,2021/12,9.82,6.58,44.03,50.49,3.88,94.9,1.39
이연제약(주),102460,2022/12,7.87,1.03,34.25,1.4,4.83,95.63,1.54
이화산업(주),000760,2018/12,5.23,-1.28,0,2.36,-2.39,57.24,-0.58
이화산업(주),000760,2019/12,-10.7,-4.33,0,-1.65,-7.71,58.93,-1.67
이화산업(주),000760,2020/12,-17.14,-2.35,0,0.24,-7.18,62.4,-1.3
이화산업(주),000760,2021/12,13.01,47.31,0,-3.02,102.42,17.67,21.2
이화산업(주),000760,2022/12,1.49,4.84,0,-2.31,-0.46,14.85,-0.1
인지컨트롤스(주),023800,2018/12,-6.79,-0.95,0,-0.32,0.2,130.2,0.22
인지컨트롤스(주),023800,2019/12,-1.98,-5.73,-377.43,11.53,-1.58,170.91,-1.62
인지컨트롤스(주),023800,2020/12,-7.18,-1.62,0,0.66,-0.58,173.3,-0.52
인지컨트롤스(주),023800,2021/12,5.71,5.57,0,6.27,0.49,176.49,0.45
인지컨트롤스(주),023800,2022/12,17.57,5.41,303.83,11.69,2.05,194.3,2.04
인천도시가스(주),034590,2018/12,0,0,0,0,2.76,93.16,4.64
인천도시가스(주),034590,2019/12,-1.88,2.73,-33.59,5.03,1.87,97.5,3
인천도시가스(주),034590,2020/12,-12.03,3.63,6.33,-6.87,2.26,77.5,3.23
인천도시가스(주),034590,2021/12,0,0,0,0,0.74,88.39,1.03
인천도시가스(주),034590,2022/12,44.48,4.49,228.12,17.35,1.67,111.57,3.11
인터지스(주),129260,2018/12,-1.9,-8.44,-324.47,-7.67,-2.87,110.47,-2.89
인터지스(주),129260,2019/12,-2.9,-13.27,0,-10.66,-9.21,133.1,-9.89
인터지스(주),129260,2020/12,-4.15,5.84,0,-8.1,1.01,104.04,1.14
인터지스(주),129260,2021/12,28.49,10.04,188.5,0.67,2.34,87.8,3.56
인터지스(주),129260,2022/12,22.26,22.37,110.29,11.47,4.35,70.24,7.62
일동제약(주),249420,2018/12,9.39,-2.89,-35.89,0.01,2.52,103.98,2.25
일동제약(주),249420,2019/12,2.69,-8.65,-205.68,8.51,-2.6,142.29,-2.28
일동제약(주),249420,2020/12,8.58,0.65,0,-1.22,-2.32,137.79,-2.14
일동제약(주),249420,2021/12,-0.3,-39.93,0,17.13,-18.03,341.49,-15.37
일동제약(주),249420,2022/12,13.85,25.07,0,-7.5,-22.29,230.84,-20.83
일동홀딩스(주),000230,2018/12,14.56,-5.48,-670.79,-3.41,-8.14,60.94,-1.42
일동홀딩스(주),000230,2019/12,521.09,-15.97,0,203.47,-13.67,150.9,-7.46
일동홀딩스(주),000230,2020/12,104.12,-10.82,0,-0.77,-5.24,161.58,-3.9
일동홀딩스(주),000230,2021/12,-0.69,-56.54,0,15.18,-22.74,402.22,-15.66
일동홀딩스(주),000230,2022/12,14.04,-77.85,0,-6.32,-28.79,410.08,-21.81
일성건설(주),013360,2018/12,-13.5,6.99,0,1.13,0.67,242.71,0.79
일성건설(주),013360,2019/12,3.24,1.11,-23.71,13.64,0.49,285.16,0.56
일성건설(주),013360,2020/12,-9.27,-0.89,54.33,-14.92,0.84,230.57,0.88
일성건설(주),013360,2021/12,22.06,20.85,97.61,27.06,1.39,246.88,1.7
일성건설(주),013360,2022/12,11.15,10.04,27.66,8.97,1.6,243.03,1.87
일성신약(주),003120,2018/12,,,,,,,
일성신약(주),003120,2019/12,,,,,,,
일성신약(주),003120,2020/12,,,,,,,
일성신약(주),003120,2021/12,,,,,,,
일성신약(주),003120,2022/12,,,,,,,
일신방직(주),003200,2018/12,-0.03,2.54,33.21,4.63,4.54,29.6,2.44
일신방직(주),003200,2019/12,0.79,-0.11,-66.84,1.74,1.61,31.86,0.84
일신방직(주),003200,2020/12,-6.31,0.87,42.2,1.11,2.24,32.16,1.09
일신방직(주),003200,2021/12,29.29,8.94,526.46,8.28,10.68,31.44,6.39
일신방직(주),003200,2022/12,-1.33,14.21,81.8,12.71,19.33,30.11,10.32
일양약품(주),007570,2018/12,11.2,-2.32,-178.11,-0.94,1.08,105.95,0.75
일양약품(주),007570,2019/12,8.18,5.02,0,1.2,6.04,96.4,4.51
일양약품(주),007570,2020/12,5.78,5.23,8.96,0.38,6.28,79.29,4.92
일양약품(주),007570,2021/12,0,0,0,0,6.99,81.88,5.25
일양약품(주),007570,2022/12,3.36,4.7,33.75,0.79,8.27,70.7,6.4
일정실업(주),008500,2018/12,-2.19,-15.82,0,1.63,-14.31,59.29,-10.14
일정실업(주),008500,2019/12,-17.12,-31.1,0,-11.37,-34.18,104.92,-21.12
일정실업(주),008500,2020/12,-21.26,-13.58,0,-22.72,-13.47,83.25,-7.87
일정실업(주),008500,2021/12,1.48,-27.24,0,-11.6,-23.44,122.63,-16.92
일정실업(주),008500,2022/12,-2.13,-76.57,0,-22.02,-27.43,640.93,-23.2
일진다이아몬드(주),081000,2018/12,8.31,5.34,0.68,1.89,5.74,54.86,4.85
일진다이아몬드(주),081000,2019/12,20.23,76.62,48.29,55.8,7.93,34.93,6.24
일진다이아몬드(주),081000,2020/12,4.72,1.03,-54.05,-0.57,4.3,31.37,2.92
일진다이아몬드(주),081000,2021/12,11.27,126.19,62.74,159.1,5.76,19.94,2.43
일진다이아몬드(주),081000,2022/12,-0.44,-2.48,0,-6.62,-2.06,13.51,-0.62
일진디스플레이(주),020760,2018/12,,,,,,,
일진디스플레이(주),020760,2019/12,0,0,0,0,-31.78,150.88,-24.09
일진디스플레이(주),020760,2020/12,-30.13,-43.61,0,-9.77,-55.41,301.4,-30.85
일진디스플레이(주),020760,2021/12,51.73,-62.2,0,3.13,-43.05,995.11,-37.75
일진디스플레이(주),020760,2022/12,22.58,169.73,0,-0.13,-2.62,305.46,-2.78
일진머티리얼즈(주),020150,2018/12,10.57,-0.38,-2.08,6.45,8.23,31,6.15
일진머티리얼즈(주),020150,2019/12,9.6,8.12,13.38,49.8,8.51,27.16,5.42
일진머티리얼즈(주),020150,2020/12,-2.42,6.98,-8.76,4.25,7.96,26.64,4.04
일진머티리얼즈(주),020150,2021/12,28.31,61.74,46.89,62.22,9.17,29.96,4.46
일진머티리얼즈(주),020150,2022/12,5.87,47.67,-30.18,38.59,6.72,22.12,2.34
일진전기(주),103590,2018/12,-4.01,-5.55,0,2.89,-1.97,159.26,-1.88
일진전기(주),103590,2019/12,-8.63,1.13,0,0.28,0.54,157.09,0.46
일진전기(주),103590,2020/12,5.93,1.7,33.69,1.22,0.68,155.88,0.61
일진전기(주),103590,2021/12,31.7,4.59,210.16,6.02,1.6,159.38,1.84
일진전기(주),103590,2022/12,24.92,6.76,62.06,0.19,2.08,143.41,2.89
일진하이솔루스(주),271940,2018/12,,,,,,,
일진하이솔루스(주),271940,2019/12,,,,,,,
일진하이솔루스(주),271940,2020/12,,,,,,,
일진하이솔루스(주),271940,2021/12,,,,,,,
일진하이솔루스(주),271940,2022/12,,,,,,,
일진홀딩스(주),015860,2018/12,-1.62,0.98,0,3.45,0.1,149.5,0.08
일진홀딩스(주),015860,2019/12,-3.58,5.87,0,6.45,2.5,130.13,1.94
일진홀딩스(주),015860,2020/12,4.22,0.95,-19.74,-2.53,1.8,122.99,1.43
일진홀딩스(주),015860,2021/12,27.42,43.97,98.48,39.11,2.8,82.13,2.4
일진홀딩스(주),015860,2022/12,20.49,3.67,-8.22,-1.58,2,74.7,1.79
자이에스앤디(주),317400,2018/12,,,,,,,
자이에스앤디(주),317400,2019/12,,,,,,,
자이에스앤디(주),317400,2020/12,,,,,,,
자이에스앤디(주),317400,2021/12,0,0,0,0,8.39,76.54,6.71
자이에스앤디(주),317400,2022/12,468.93,62.45,163.22,258.72,6.13,170.44,12.17
자화전자(주),033240,2018/12,-19.59,-2.35,-105.42,-23.56,-0.36,27.17,-0.32
자화전자(주),033240,2019/12,1.31,0.59,0,-1.06,-0.08,25.07,-0.08
자화전자(주),033240,2020/12,-17.17,-2.21,0,2.16,-2.11,30.66,-1.8
자화전자(주),033240,2021/12,15.69,9.65,0,23.02,6.19,46.59,5.42
자화전자(주),033240,2022/12,-15.96,14.87,0,15.49,-13.06,47.39,-8.09
전방(주),000950,2018/12,-18.17,-16.07,0,-11.97,-15.57,191.25,-5.98
전방(주),000950,2019/12,-7.93,5.08,0,6.21,-29.28,194.38,-10.73
전방(주),000950,2020/12,-23.52,6.86,0,-3.4,5.61,166.11,1.55
전방(주),000950,2021/12,27.19,2.63,-97.29,2.65,0.12,166.14,0.04
전방(주),000950,2022/12,-6.6,46.26,42082.79,-20.49,54,44.68,19.61
제이더블유생명과학(주),234080,2018/12,8.1,7.01,-5.73,1.17,10.19,83.84,7.92
제이더블유생명과학(주),234080,2019/12,9.66,12.23,38.67,0.27,12.89,64.26,10.91
제이더블유생명과학(주),234080,2020/12,7.81,8.06,-21.14,6.45,9.43,61.82,8.32
제이더블유생명과학(주),234080,2021/12,-7.47,-0.76,-25.36,2.36,7.6,66.9,5.95
제이더블유생명과학(주),234080,2022/12,11.26,6.72,15.86,15.25,7.92,80.24,6.33
제이더블유중외제약(주),001060,2018/12,6.81,-3.94,0,-5.88,1.5,128.28,1.32
제이더블유중외제약(주),001060,2019/12,-4.81,-11.54,-413.71,-3.47,-4.94,149.12,-4.33
제이더블유중외제약(주),001060,2020/12,7.04,-9.82,0,-4.21,-2.79,164.66,-2.72
제이더블유중외제약(주),001060,2021/12,10.83,-3.03,0,15.29,-0.24,235.77,-0.24
제이더블유중외제약(주),001060,2022/12,12.82,19.46,0,-0.8,4.36,178.16,4.73
제이더블유홀딩스(주),096760,2018/12,6.06,8.49,-57.11,-5.6,5.02,218.12,2.77
제이더블유홀딩스(주),096760,2019/12,0.14,-17.75,-244.33,-2.52,-4.36,253.64,-2.51
제이더블유홀딩스(주),096760,2020/12,7.58,-26.99,0,-10.45,0.43,243.32,0.29
제이더블유홀딩스(주),096760,2021/12,0.95,-14.61,-130.65,-4.29,0.56,249.64,0.41
제이더블유홀딩스(주),096760,2022/12,9.58,14.75,0,8.61,5.38,247.35,4.18
제이준코스메틱(주),025620,2018/12,0,0,0,0,-1.1,69.73,-0.67
제이준코스메틱(주),025620,2019/12,-60.14,-57.18,0,-42.36,-169.63,132.65,-52.69
제이준코스메틱(주),025620,2020/12,-42,12.68,0,-29.06,-72.27,46.9,-20.83
제이준코스메틱(주),025620,2021/12,-32.73,-1.95,0,-9.11,-193.87,32.84,-47.45
제이준코스메틱(주),025620,2022/12,-69.58,-30.42,0,-39.43,-347.46,16.37,-33.84
제일약품(주),271980,2018/12,,,,,,,
제일약품(주),271980,2019/12,,,,,,,
제일약품(주),271980,2020/12,2.97,2.1,0,2.31,1.01,137.51,1.72
제일약품(주),271980,2021/12,0,0,0,0,-2.14,154.85,-3.51
제일약품(주),271980,2022/12,3.07,-6.13,0,7.13,-2.08,193.64,-3.4
제일연마공업(주),001560,2018/12,-0.31,5.74,34.27,-0.62,6.51,28.02,5.42
제일연마공업(주),001560,2019/12,-1.36,9.32,19.02,4.2,7.91,22.01,6.38
제일연마공업(주),001560,2020/12,-9.75,2.3,-48.98,-3.7,4.47,14.86,3.25
제일연마공업(주),001560,2021/12,9,8.07,86.37,7.86,7.64,14.61,5.94
제일연마공업(주),001560,2022/12,4.62,-0.8,-64.05,-2.21,2.65,12.97,2.1
제일파마홀딩스(주),002620,2018/12,221.18,194.08,-98.64,365.66,5.12,56.06,1.31
제일파마홀딩스(주),002620,2019/12,412.23,-19.75,-1382.34,-8,-13.11,75.24,-10.85
제일파마홀딩스(주),002620,2020/12,4.22,3.55,0,4.83,1.96,77.73,1.72
제일파마홀딩스(주),002620,2021/12,0,0,0,0,-1.69,78.37,-1.44
제일파마홀딩스(주),002620,2022/12,3.99,-17.96,0,-3,-10.49,106.22,-9.46
조광페인트(주),004910,2018/12,4.09,-4.29,-190.73,14.55,-1.86,74.47,-1.37
조광페인트(주),004910,2019/12,-2.92,-0.74,0,2.94,-1.14,80.94,-0.75
조광페인트(주),004910,2020/12,-1.01,17.19,0,11.97,2.22,72.89,1.35
조광페인트(주),004910,2021/12,18.5,-13.79,0,-0.84,-10.23,98.85,-7
조광페인트(주),004910,2022/12,9.19,-2.79,0,11.26,-2.78,127.48,-1.98
조광피혁(주),004700,2018/12,,,,,,,
조광피혁(주),004700,2019/12,,,,,,,
조광피혁(주),004700,2020/12,,,,,,,
조광피혁(주),004700,2021/12,,,,,,,
조광피혁(주),004700,2022/12,,,,,,,
조선내화(주),000480,2018/12,13.66,5.38,284.22,3.14,7.34,48.57,5.71
조선내화(주),000480,2019/12,-4.06,0.77,-53.82,3.73,4.25,52,3.07
조선내화(주),000480,2020/12,-6.86,4.3,37.82,16.58,5.63,70.11,3.43
조선내화(주),000480,2021/12,0,0,0,0,4.47,71.09,2.48
조선내화(주),000480,2022/12,6.93,4,63.3,20.09,6.21,95.93,3.34
조선선재(주),120030,2018/12,,,,,,,
조선선재(주),120030,2019/12,,,,,,,
조선선재(주),120030,2020/12,,,,,,,
조선선재(주),120030,2021/12,,,,,,,
조선선재(주),120030,2022/12,,,,,,,
조일알미늄(주),018470,2018/12,,,,,,,
조일알미늄(주),018470,2019/12,,,,,,,
조일알미늄(주),018470,2020/12,,,,,,,
조일알미늄(주),018470,2021/12,,,,,,,
조일알미늄(주),018470,2022/12,,,,,,,
지에스건설(주),006360,2018/12,12.5,12.04,0,-12.14,4.47,231.98,4.57
지에스건설(주),006360,2019/12,-20.72,12.01,-23.83,9.46,4.3,217.91,3.55
지에스건설(주),006360,2020/12,-2.82,4.19,-29.7,4.55,3.26,219.35,2.45
지에스건설(주),006360,2021/12,-10.73,11.69,31.05,10.26,4.75,211.61,2.96
지에스건설(주),006360,2022/12,36.1,4.46,-16.94,11.61,3.59,216.39,2.75
지엠비코리아(주),013870,2018/12,-2.07,-2.77,-98.86,1.35,-0.15,105.61,-0.15
