회사명,거래소코드,회계년도,매출액증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),총자본증가율(IFRS연결),매출액순이익률(IFRS연결),부채비율(IFRS연결),총자본순이익률(IFRS연결)
상신전자(주),263810,2018/12,-2.26,4.79,-57.59,-1.78,2.37,62.19,3.71
상신전자(주),263810,2019/12,-1.29,6.53,27.34,-0.86,3.05,50.94,4.78
상신전자(주),263810,2020/12,5.54,4.69,-17.12,17,2.4,68.69,3.67
상신전자(주),263810,2021/12,0,0,0,0,2.01,67.04,3.17
상신전자(주),263810,2022/12,8.14,5.15,-45.77,15.64,1.01,83.7,1.6
서암기계공업(주),100660,2018/12,,,,,,,
서암기계공업(주),100660,2019/12,,,,,,,
서암기계공업(주),100660,2020/12,,,,,,,
서암기계공업(주),100660,2021/12,,,,,,,
서암기계공업(주),100660,2022/12,,,,,,,
서울바이오시스(주),092190,2018/12,-0.06,0.77,-67.13,18.49,0.93,157.2,0.94
서울바이오시스(주),092190,2019/12,-9.26,2.86,-1.31,39.87,0.41,208.85,0.29
서울바이오시스(주),092190,2020/12,23,10.28,105.74,0.66,4.56,165.75,3.38
서울바이오시스(주),092190,2021/12,13.31,-5.95,-59.22,33.07,4.27,201.37,3.08
서울바이오시스(주),092190,2022/12,-10.21,-51.99,0,-2.53,-21.35,351.31,-12.23
서울반도체(주),046890,2018/12,7.54,9.08,55.72,5.41,5.24,78.39,4.97
서울반도체(주),046890,2019/12,-5.38,1.95,-45.06,2.19,3.17,77.3,2.74
서울반도체(주),046890,2020/12,2.05,3.43,-48.51,0.61,2.52,68.21,2.19
서울반도체(주),046890,2021/12,12.83,6.71,179.52,13.75,4.73,77.57,4.33
서울반도체(주),046890,2022/12,-14.73,-3.39,0,-14.75,-4.9,66.31,-3.88
서울전자통신(주),027040,2018/12,-7.85,-9.2,0,7.47,-4.94,137.39,-5.35
서울전자통신(주),027040,2019/12,-22.49,174.26,0,69.78,6.18,46.96,3.71
서울전자통신(주),027040,2020/12,-8.79,18.21,0,16.96,-5.64,45.41,-2.26
서울전자통신(주),027040,2021/12,15.54,-18.44,0,-5.48,0.08,68.51,0.04
서울전자통신(주),027040,2022/12,-25,-39.75,0,-14.93,-19.99,137.9,-7.37
서호전기(주),065710,2018/12,-30.18,4.01,-11.62,3.05,17.37,26.55,6.96
서호전기(주),065710,2019/12,108.02,20.05,182.14,17.82,23.6,24.22,17.79
서호전기(주),065710,2020/12,1.19,-1.76,-55.7,-3.15,10.31,22.72,7.38
서호전기(주),065710,2021/12,13.18,15.23,156.2,12.74,23.43,18.33,18.14
서호전기(주),065710,2022/12,-19.02,4.92,-35.18,0.11,18.79,12.94,11.11
선바이오(주),067370,2018/12,,,,,,,
선바이오(주),067370,2019/12,,,,,,,
선바이오(주),067370,2020/12,,,,,,,
선바이오(주),067370,2021/12,,,,,,,
선바이오(주),067370,2022/12,,,,,,,
선진뷰티사이언스(주),086710,2018/12,,,,,,,
선진뷰티사이언스(주),086710,2019/12,0,0,0,0,9.14,183.64,5.06
선진뷰티사이언스(주),086710,2020/12,-2.13,7.93,-35.5,8.83,6.44,184,3.34
선진뷰티사이언스(주),086710,2021/12,0,0,0,0,3.33,121.53,1.51
선진뷰티사이언스(주),086710,2022/12,32.09,38.96,1550.25,25.97,31.25,102.75,16.53
성우전자(주),081580,2018/12,-13.59,6.53,17.4,-1.49,5.55,25.26,6.34
성우전자(주),081580,2019/12,-25.13,-7.06,-169.82,-7.88,-4.53,23.24,-4.07
성우전자(주),081580,2020/12,-4.2,-4.73,0,-4.08,-3.32,24.23,-3.04
성우전자(주),081580,2021/12,0,0,0,0,3.81,42.15,3.58
성우전자(주),081580,2022/12,15.56,4.16,6.11,4.89,1.99,46.29,2.11
성우테크론(주),045300,2018/12,3.56,9.53,-7.49,-2.47,13.72,50.3,7.64
성우테크론(주),045300,2019/12,-16.6,8.84,-15.73,7.34,13.79,48.25,6.26
성우테크론(주),045300,2020/12,15.04,6.52,-15.51,6.52,10.2,48.19,4.98
성우테크론(주),045300,2021/12,15.78,14.53,45.53,9.4,12.83,41.54,6.71
성우테크론(주),045300,2022/12,1.17,12.29,-14.14,5.63,10.83,32.29,5.34
성일하이텍(주),365340,2018/12,,,,,,,
성일하이텍(주),365340,2019/12,,,,,,,
성일하이텍(주),365340,2020/12,0,0,0,0,-4.55,734.02,-2.07
성일하이텍(주),365340,2021/12,123.32,528.95,0,37.68,-5.96,82.7,-5.09
성일하이텍(주),365340,2022/12,83.29,166.77,0,110.7,14.5,44.4,12.62
성호전자(주),043260,2018/12,-0.98,6.98,-434.69,6.61,-1.8,129.56,-1.75
성호전자(주),043260,2019/12,8.68,-2.62,0,-1.4,-5.1,132.43,-5.25
성호전자(주),043260,2020/12,7.96,77.39,0,48.07,12.72,94.01,11.49
성호전자(주),043260,2021/12,24.28,27.25,-76.76,40.41,2.38,114.08,1.86
성호전자(주),043260,2022/12,15.28,-10.66,0,16.72,-2.73,179.7,-1.95
세명전기공업(주),017510,2018/12,,,,,,,
세명전기공업(주),017510,2019/12,,,,,,,
세명전기공업(주),017510,2020/12,,,,,,,
세명전기공업(주),017510,2021/12,,,,,,,
세명전기공업(주),017510,2022/12,,,,,,,
세종머티리얼즈(주),135270,2018/12,,,,,,,
세종텔레콤(주),036630,2018/12,31.08,0.12,-123.26,-4.19,-0.32,20.76,-0.16
세종텔레콤(주),036630,2019/12,27.66,0.86,0,11.88,0.81,33.12,0.51
세종텔레콤(주),036630,2020/12,3.84,5.4,579.89,10.64,6.44,39.73,3.82
세종텔레콤(주),036630,2021/12,5.82,7.69,88.68,6.29,10.96,33.76,6.47
세종텔레콤(주),036630,2022/12,9.67,-18.24,0,-16.31,-11.78,36.84,-8.06
소니드(주),060230,2018/12,-23.32,43.63,0,12.11,-6.7,116.08,-3.38
소니드(주),060230,2019/12,10.5,69.61,0,24.95,-2.71,59.18,-1.27
소니드(주),060230,2020/12,-18.99,6.36,0,0.89,-4.27,48.53,-1.45
소니드(주),060230,2021/12,8.81,19.77,0,65.06,-9.24,105.82,-2.57
소니드(주),060230,2022/12,136.13,6.87,0,0.77,-15.24,91.25,-8
소프트캠프(주),210610,2018/12,,,,,,,
소프트캠프(주),258790,2018/12,,,,,,,
소프트캠프(주),258790,2019/12,0,0,0,0,3.18,119.85,2.97
소프트캠프(주),258790,2020/12,-4.12,70.11,291.52,-0.13,9.66,30.95,8.66
소프트캠프(주),258790,2021/12,0,0,0,0,-0.85,107.53,-0.52
소프트캠프(주),258790,2022/12,-7.52,3.86,0,-2.18,3.41,94.08,1.97
솔브레인(주),357780,2020/12,,,,,,,
솔브레인(주),357780,2021/12,0,0,0,0,14.87,27.26,18.34
솔브레인(주),357780,2022/12,6.54,22.59,9.61,12.65,15.37,16.97,19
솔브레인홀딩스(주),036830,2018/12,24.22,12.48,141.63,12.3,10.69,37.11,10.83
솔브레인홀딩스(주),036830,2019/12,6,14.58,17.75,15.24,11.68,37.76,11.02
솔브레인홀딩스(주),036830,2020/12,-76.92,24.57,1130.74,15.52,612.71,29.27,115.61
솔브레인홀딩스(주),036830,2021/12,76.97,4.62,-97.82,13.75,7.19,37.94,2.1
솔브레인홀딩스(주),036830,2022/12,35.45,6.02,104.05,10.88,10.54,42.94,3.71
솔트웨어(주),328380,2019/12,,,,,,,
솔트웨어(주),328380,2020/12,,,,,,,
솔트웨어(주),328380,2021/12,,,,,,,
솔트웨어(주),328380,2022/12,0,0,0,0,-15.57,66.16,-14.68
스튜디오드래곤(주),253450,2018/12,32.36,8.91,50.26,11.52,9.44,27.68,7.37
스튜디오드래곤(주),253450,2019/12,23.46,6.72,-26.26,13.5,5.64,35.8,4.83
스튜디오드래곤(주),253450,2020/12,12.18,42.29,12.09,30.22,5.63,24.28,4.42
스튜디오드래곤(주),253450,2021/12,-7.35,12.23,31.83,16.73,8.02,29.27,4.76
스튜디오드래곤(주),253450,2022/12,43.28,-3.38,29.49,23.37,7.24,65.07,5.12
시그네틱스(주),033170,2018/12,-5.8,-12.12,-485.58,-14.19,-2.49,36.02,-2.87
시그네틱스(주),033170,2019/12,-12.57,-7.38,0,-8.74,-10.49,34.01,-11.98
시그네틱스(주),033170,2020/12,-7.88,-22.05,0,-8.82,-18.52,56.76,-21.36
시그네틱스(주),033170,2021/12,33.91,16.1,0,9.34,6.3,47.63,9.74
시그네틱스(주),033170,2022/12,6.57,6.33,-55.67,5.98,2.62,47.14,4.01
신라섬유(주),001000,2018/12,,,,,,,
신라섬유(주),001000,2019/12,,,,,,,
신라섬유(주),001000,2020/12,,,,,,,
신라섬유(주),001000,2021/12,,,,,,,
신라섬유(주),001000,2022/12,,,,,,,
신라에스지(주),025870,2018/12,-11.56,-9.19,-855.35,-5.14,-2.47,229.06,-3.67
신라에스지(주),025870,2019/12,23.3,9.53,0,0.85,0.81,202.99,1.52
신라에스지(주),025870,2020/12,-29.82,-8.98,-288.67,-15.02,-2.18,182.89,-3.08
신라에스지(주),025870,2021/12,0,0,0,0,2,181.54,3.19
신라에스지(주),025870,2022/12,2.98,11.1,-20.66,6.81,1.54,170.67,2.45
신라젠(주),215600,2018/12,12.34,-18.25,0,-17.77,-729.2,17.02,-26.27
신라젠(주),215600,2019/12,17.59,-63.05,0,-63.9,-1248.27,14.35,-86.1
신라젠(주),215600,2020/12,-81.59,-62.49,0,-32,-2864.25,107.27,-81.63
신라젠(주),215600,2021/12,-84.77,372.24,0,184.31,-6292.62,24.78,-17.56
신라젠(주),215600,2022/12,1870.95,-26.94,0,-23.28,-503.8,31.04,-21.2
신성델타테크(주),065350,2018/12,-5.96,0.1,-67.27,-1.21,0.92,173.42,1.21
신성델타테크(주),065350,2019/12,3.8,9.66,46.48,5.53,1.16,160.59,1.56
신성델타테크(주),065350,2020/12,8.69,12.34,47.54,18.01,1.8,153.82,2.34
신성델타테크(주),065350,2021/12,49.57,4.83,182.81,25.69,4.43,164.5,7.04
신성델타테크(주),065350,2022/12,7.58,8.62,-30.95,21.39,3.01,192.72,4.18
신신제약(주),002800,2018/12,3.22,4.64,-19.67,36.86,4.41,97.46,3.01
신신제약(주),002800,2019/12,6.49,3.34,-26.19,19.75,2.98,129.26,1.71
신신제약(주),002800,2020/12,-1.07,-0.3,-83.03,-8.59,0.3,110.77,0.16
신신제약(주),002800,2021/12,10.25,-2.26,0,-3.24,-1.96,108.59,-1.25
신신제약(주),002800,2022/12,24.21,8.69,0,6.04,4.74,103.61,3.7
신원종합개발(주),017000,2018/12,12.66,18.81,-15.01,21.18,4.95,146.87,6.43
신원종합개발(주),017000,2019/12,16.24,15.01,14.41,2.88,4.97,122.62,6.74
신원종합개발(주),017000,2020/12,,,,,,,
신원종합개발(주),017000,2021/12,,,,,,,
신원종합개발(주),017000,2022/12,,,,,,,
신일제약(주),012790,2018/12,,,,,,,
신일제약(주),012790,2019/12,,,,,,,
신일제약(주),012790,2020/12,,,,,,,
신일제약(주),012790,2021/12,,,,,,,
신일제약(주),012790,2022/12,,,,,,,
신화인터텍(주),056700,2018/12,0.57,-6.17,0,2.28,-2.89,130.15,-2.59
신화인터텍(주),056700,2019/12,43.28,10.89,0,-8.14,3.72,90.63,4.93
신화인터텍(주),056700,2020/12,0.36,2.04,-64.79,-4.28,1.31,78.84,1.85
신화인터텍(주),056700,2021/12,-3.49,1.89,-66.34,-0.54,0.46,74.57,0.64
신화인터텍(주),056700,2022/12,-18.33,-8.01,0,-1.41,-4.18,87.09,-4.83
신흥에스이씨(주),243840,2018/12,61.78,20.34,67.3,80.65,4.47,224.77,4.54
신흥에스이씨(주),243840,2019/12,11.19,20.96,66.62,23.03,6.69,230.34,5.27
신흥에스이씨(주),243840,2020/12,16.94,27.77,14.22,6.59,6.54,175.58,5.28
신흥에스이씨(주),243840,2021/12,30.77,123.77,45.61,51.44,7.28,86.5,5.93
신흥에스이씨(주),243840,2022/12,30.46,6.05,-26.48,21.23,4.1,113.2,3.27
쌍용정보통신(주),010280,2018/12,-15.58,65.96,0,4.26,14.35,78.61,22.94
쌍용정보통신(주),010280,2019/12,-12.21,0.54,-92.61,4.7,1.21,86,1.62
쌍용정보통신(주),010280,2020/12,10.81,-36.76,0,38.59,-11.23,310.61,-13.69
쌍용정보통신(주),010280,2021/12,102.23,59.5,0,18.97,-0.47,198.27,-0.91
쌍용정보통신(주),010280,2022/12,34.06,27.48,0,93.78,3.76,329.21,6.13
씨비아이(주),013720,2018/12,,,,,,,
씨비아이(주),013720,2019/12,,,,,,,
씨비아이(주),013720,2020/12,,,,,,,
씨비아이(주),013720,2021/12,0,0,0,0,-49.56,154.46,-15.99
씨비아이(주),013720,2022/12,45.42,41.33,0,-3.12,-82.43,74.44,-39.3
씨아이에스(주),222080,2018/12,66.89,-18.37,0,51.25,-19.22,332.5,-6.03
씨아이에스(주),222080,2019/12,,,,,,,
씨아이에스(주),222080,2020/12,,,,,,,
씨아이에스(주),222080,2021/12,0,0,0,0,-18.54,174.55,-7.71
씨아이에스(주),222080,2022/12,20.06,20.61,0,39.09,7.24,217.06,3.02
씨앤지하이테크(주),264660,2018/12,,,,,,,
씨앤지하이테크(주),264660,2019/12,,,,,,,
씨앤지하이테크(주),264660,2020/12,,,,,,,
씨앤지하이테크(주),264660,2021/12,,,,,,,
씨앤지하이테크(주),264660,2022/12,0,0,0,0,8.74,65.69,10.9
씨앤티85(주),056730,2018/12,-10.42,-5.61,0,11.23,-133.48,145.03,-28.48
씨앤티85(주),056730,2019/12,-53.39,-110.73,0,-63.13,-434.8,0,-59.99
씨앤티85(주),056730,2020/12,,,,,,,
씨앤티85(주),056730,2021/12,,,,,,,
씨앤티85(주),056730,2022/12,,,,,,,
씨에스베어링(주),297090,2018/12,,,,,,,
씨에스베어링(주),297090,2019/12,0,0,0,0,5.94,138.73,5.65
씨에스베어링(주),297090,2020/12,0.92,13.77,-6.29,18.07,5.52,147.77,4.85
씨에스베어링(주),297090,2021/12,-7.69,8.47,0,6.81,-1.19,143.99,-0.86
씨에스베어링(주),297090,2022/12,-48.72,56.08,0,14.46,-35.47,78.93,-11.9
씨유테크(주),376290,2018/12,,,,,,,
씨유테크(주),376290,2019/12,,,,,,,
씨유테크(주),376290,2020/12,0,0,0,0,4.78,49.38,11.37
씨유테크(주),376290,2021/12,19.01,62.59,44.41,46.69,5.8,34.78,13.31
씨유테크(주),376290,2022/12,-17.97,-0.34,-75.06,5.51,1.76,42.69,2.72
씨제이바이오사이언스(주),311690,2018/12,6.85,-18.12,0,-14.37,-79.89,19.09,-22.54
씨제이바이오사이언스(주),311690,2019/12,21.9,186.29,0,162.9,-90.85,9.36,-18.66
씨제이바이오사이언스(주),311690,2020/12,11.05,11.76,0,117.43,-164.97,112.74,-16.36
씨제이바이오사이언스(주),311690,2021/12,-17.86,154.76,0,58.6,-441.72,32.44,-20.32
씨제이바이오사이언스(주),311690,2022/12,-6.61,-43.48,0,-21.46,-856.84,84.05,-33.61
씨제이프레시웨이(주),051500,2018/12,12.92,8.66,0,1.63,0.59,262.78,1.84
씨제이프레시웨이(주),051500,2019/12,8.03,2.86,-62.43,28.81,0.31,308.69,0.91
씨제이프레시웨이(주),051500,2020/12,-18.87,-6.65,0,-4.98,-1.72,292.26,-3.69
씨제이프레시웨이(주),051500,2021/12,-7.55,30.78,0,8.35,1.36,255.04,2.66
씨제이프레시웨이(주),051500,2022/12,19.91,25.17,84.21,22.05,1.9,267.46,3.87
씨큐브(주),101240,2018/12,,,,,,,
씨큐브(주),101240,2019/12,,,,,,,
씨큐브(주),101240,2020/12,,,,,,,
씨큐브(주),101240,2021/12,,,,,,,
씨큐브(주),101240,2022/12,,,,,,,
아미코젠(주),092040,2018/12,28.31,42.71,0,41.4,43.85,44.25,21
아미코젠(주),092040,2019/12,21.86,-4.11,-99.78,4.41,-0.21,52.39,-0.1
아미코젠(주),092040,2020/12,0.59,25.31,0,17.38,27.87,47.03,12.31
아미코젠(주),092040,2021/12,7.79,21.72,-88.19,45.12,3.8,76.59,1.37
아미코젠(주),092040,2022/12,15.55,-29.2,0,4.48,-31.73,153.07,-10.89
아비코전자(주),036010,2018/12,18.75,24.77,241.25,34.94,26.19,14.01,23.95
아비코전자(주),036010,2019/12,23.51,-6.92,-119.34,-3.5,-4.1,18.19,-4.1
아비코전자(주),036010,2020/12,0.65,-2.5,0,0.77,-2.15,22.15,-2.2
아비코전자(주),036010,2021/12,0,0,0,0,2.51,34.37,2.61
아비코전자(주),036010,2022/12,11.52,10.94,152.58,4.06,5.68,26.04,6.47
아이디피(주),332370,2018/12,,,,,,,
아이디피(주),332370,2019/12,0,0,0,0,14.24,15.19,13.45
아이디피(주),332370,2020/12,-26.2,59.59,-55.14,47.42,8.64,6.43,4.87
아이디피(주),332370,2021/12,39.28,10.55,162.85,17.17,16.37,12.48,9.93
아이디피(주),332370,2022/12,65.22,23.01,142.69,24.25,24.07,13.56,19.93
아이쓰리시스템(주),214430,2018/12,,,,,,,
아이쓰리시스템(주),214430,2019/12,,,,,,,
아이쓰리시스템(주),214430,2020/12,,,,,,,
아이쓰리시스템(주),214430,2021/12,,,,,,,
아이쓰리시스템(주),214430,2022/12,,,,,,,
아이진(주),185490,2018/12,,,,,,,
아이진(주),185490,2019/12,0,0,0,0,-205.88,148.61,-18.47
아이진(주),185490,2020/12,-20.77,-32.22,0,-6.09,-441.9,244.41,-32.4
아이진(주),185490,2021/12,-3.61,589.72,0,136.32,-1066.25,18.01,-46.27
아이진(주),185490,2022/12,63.27,-25,0,-23.44,-500.42,16.57,-28.58
아이큐어(주),175250,2018/12,-16.27,384.66,-1565.77,124.49,-23.07,42.87,-8.79
아이큐어(주),175250,2019/12,82.84,15.16,0,75.12,-14.21,111.73,-5.2
아이큐어(주),175250,2020/12,47.97,14.99,0,-7.9,-13.48,70.08,-5.97
아이큐어(주),175250,2021/12,-28.69,-14.62,0,10.4,-59.71,118.28,-18.7
아이큐어(주),175250,2022/12,-7.65,-6.35,0,4.03,-71.67,143.98,-19.36
아이크래프트(주),052460,2018/12,-20.95,-4.59,-135.39,-21.79,-1.15,45.71,-1.53
아이크래프트(주),052460,2019/12,0.83,-2.49,0,10.56,-0.35,65.38,-0.51
아이크래프트(주),052460,2020/12,30.54,-3.15,0,33.3,1.17,127.3,1.81
아이크래프트(주),052460,2021/12,9.36,6.35,83.2,15.02,2.23,144.07,3.07
아이크래프트(주),052460,2022/12,7.22,-0.28,-76,9.09,0.29,168.44,0.38
아이텍(주),119830,2018/12,0,0,0,0,5.1,219.58,1.32
아이텍(주),119830,2019/12,52.16,33.94,0,-20.49,-17.6,89.71,-7.72
아이텍(주),119830,2020/12,-3.1,57.36,0,54.14,-11.52,85.82,-4.35
아이텍(주),119830,2021/12,42.07,37.42,0,1.17,-12.56,36.75,-5.52
아이텍(주),119830,2022/12,18.4,29.55,0,20.84,28.26,26.33,13.24
아진산업(주),013310,2018/12,-7.24,17.31,-202.86,10.53,-2.82,232.29,-2.1
아진산업(주),013310,2019/12,11.05,19.29,0,16.76,3.13,225.23,2.27
아진산업(주),013310,2020/12,-0.02,0.02,0,-4.1,-0.3,211.82,-0.21
아진산업(주),013310,2021/12,8.77,5.13,0,-5,0.5,181.78,0.4
아진산업(주),013310,2022/12,24.71,15.75,1255.33,14.75,5.48,179.33,5.12
안국약품(주),001540,2018/12,1.17,7.16,62.03,2.34,7.09,44.63,6.26
안국약품(주),001540,2019/12,-16.09,1.01,-80.82,2.36,1.37,46.91,0.99
안국약품(주),001540,2020/12,-8.01,-2.8,0,-7.46,-0.97,39.93,-0.66
안국약품(주),001540,2021/12,14.07,6.47,0,9.05,2.29,43.5,1.78
안국약품(주),001540,2022/12,25.59,0.9,74.54,1.8,3.35,44.77,3.1
알리코제약(주),260660,2018/12,,,,,,,
알리코제약(주),260660,2019/12,,,,,,,
알리코제약(주),260660,2020/12,,,,,,,
알리코제약(주),260660,2021/12,,,,,,,
알리코제약(주),260660,2022/12,,,,,,,
알서포트(주),131370,2018/12,7.05,9.62,81.72,8.32,20.14,9.7,8.79
알서포트(주),131370,2019/12,15.31,14.97,71.81,33.43,31.14,26.71,12.91
알서포트(주),131370,2020/12,62.73,-2.88,0,-3.9,-2.67,25.33,-1.61
알서포트(주),131370,2021/12,13.19,38.43,0,24.38,46.73,12.62,28.95
알서포트(주),131370,2022/12,-7.38,3.04,-82.86,2.41,8.67,11.92,4.44
알에스오토메이션(주),140670,2018/12,12.83,0.66,-64.9,-3.34,1.04,86.47,1.37
알에스오토메이션(주),140670,2019/12,-16.72,-0.71,-85.46,-0.81,0.18,86.28,0.2
알에스오토메이션(주),140670,2020/12,20.18,-8.62,0,4.36,-2.84,112.74,-3.75
알에스오토메이션(주),140670,2021/12,14.87,12.62,0,-1.52,2.19,86.02,3.29
알에스오토메이션(주),140670,2022/12,-9.68,3.55,-65.1,19.32,0.85,114.34,1.05
알에프머트리얼즈(주),327260,2018/12,,,,,,,
알에프머트리얼즈(주),327260,2019/12,,,,,,,
알에프머트리얼즈(주),327260,2020/12,0,0,0,0,-1.28,80.86,-0.4
알에프머트리얼즈(주),327260,2021/12,107.38,19.61,0,21.62,-0.98,69.06,-0.57
알에프머트리얼즈(주),327260,2022/12,33.55,22.91,0,34.53,7.06,81.53,4.26
알에프에이치아이씨(주),218410,2018/12,74.2,27.18,292.26,51.08,23.5,43.11,13.05
알에프에이치아이씨(주),218410,2019/12,-0.31,27.16,-17.11,11.08,18.71,20.72,8.15
알에프에이치아이씨(주),218410,2020/12,-34.63,-1.04,-89.87,20.01,2.23,43.84,0.55
알에프에이치아이씨(주),218410,2021/12,44.16,42.23,198.15,43.11,5.79,44.95,1.55
알에프에이치아이씨(주),218410,2022/12,6.37,-3.07,-53.8,5.9,4.5,53.76,1.06
압타바이오(주),293780,2018/12,,,,,,,
압타바이오(주),293780,2019/12,,,,,,,
압타바이오(주),293780,2020/12,,,,,,,
압타바이오(주),293780,2021/12,,,,,,,
압타바이오(주),293780,2022/12,,,,,,,
애니젠(주),196300,2018/12,,,,,,,
애니젠(주),196300,2019/12,,,,,,,
애니젠(주),196300,2020/12,,,,,,,
애니젠(주),196300,2021/12,,,,,,,
애니젠(주),196300,2022/12,,,,,,,
애머릿지코퍼레이션,900100,2018/12,-28.17,17.17,0,17.43,-60.24,54.44,-18.96
애머릿지코퍼레이션,900100,2019/12,47.5,-42.81,0,24.28,-81.65,233.67,-31.29
애머릿지코퍼레이션,900100,2020/12,86.17,-7.6,0,-31.9,-12.35,146.8,-9.46
애머릿지코퍼레이션,900100,2021/12,10.2,73.65,0,-8.72,6.08,30.57,6.62
애머릿지코퍼레이션,900100,2022/12,-19.22,24.67,-72.16,7.9,2.09,13.01,1.86
앱클론(주),174900,2018/12,,,,,,,
앱클론(주),174900,2019/12,,,,,,,
앱클론(주),174900,2020/12,,,,,,,
앱클론(주),174900,2021/12,,,,,,,
앱클론(주),174900,2022/12,,,,,,,
어보브반도체(주),102120,2018/12,3.51,6.77,0,6.01,7.53,20.66,8.92
어보브반도체(주),102120,2019/12,15.76,14.57,62.16,16.09,10.54,22.27,13
어보브반도체(주),102120,2020/12,13.71,12.16,5.03,26.8,9.74,38.24,11.21
어보브반도체(주),102120,2021/12,0,0,0,0,8.18,19.84,10.23
어보브반도체(주),102120,2022/12,44.82,8.18,-9.19,147.39,5.22,91.56,5.44
에브리봇(주),270660,2018/12,,,,,,,
에브리봇(주),270660,2019/12,,,,,,,
에브리봇(주),270660,2020/12,,,,,,,
에브리봇(주),270660,2021/12,,,,,,,
에브리봇(주),270660,2022/12,,,,,,,
에스넷시스템(주),038680,2018/12,26.89,4.39,217.13,1.29,1.38,100.47,2.51
에스넷시스템(주),038680,2019/12,16.98,4,34.94,14.74,2.19,119.5,4.31
에스넷시스템(주),038680,2020/12,3.06,2.1,-39.93,31.59,1.3,180.56,2.13
에스넷시스템(주),038680,2021/12,-1.61,-15.44,0,-0.61,-2.48,224.05,-3.53
에스넷시스템(주),038680,2022/12,21.25,6.41,0,20.37,-1.05,262.98,-1.64
에스디엔(주),099220,2018/12,15.66,24.82,-28.64,7.52,3.21,75.75,1.72
에스디엔(주),099220,2019/12,6.79,13.58,104.53,15.14,6.14,78.17,3.16
에스디엔(주),099220,2020/12,23.03,18.7,109.29,43.7,10.45,114.6,5.06
에스디엔(주),099220,2021/12,16.02,7.89,0,-13.55,-2.91,72.83,-1.49
에스디엔(주),099220,2022/12,12.56,4.93,0,5.55,0.73,73.86,0.44
에스맥(주),097780,2018/12,-15.95,64.37,-7.29,72.8,5.98,44.33,3.14
에스맥(주),097780,2019/12,18.85,-1.83,-297.52,2.37,-8.29,48.24,-4.03
에스맥(주),097780,2020/12,28.75,30.53,0,25.79,11.92,24.14,6.53
에스맥(주),097780,2021/12,-47.91,-1.06,0,-12.81,-43.52,28.23,-11.91
에스맥(주),097780,2022/12,54.47,-22.69,0,-21.47,-36.25,28.53,-18.43
에스비더블유생명과학(주),151910,2018/12,70.82,-15.37,0,-5.45,-22.1,176.06,-16.54
에스비더블유생명과학(주),151910,2019/12,-13.88,30.36,0,6.76,-30.95,126.11,-19.85
에스비더블유생명과학(주),151910,2020/12,8.26,-0.86,0,-4.48,-3.11,117.84,-2.14
에스비더블유생명과학(주),151910,2021/12,-9.63,-13.03,0,33.94,-53.51,235.46,-29.1
에스비더블유생명과학(주),151910,2022/12,-1.22,18.73,0,-9.87,-31.29,154.68,-15.44
에스씨아이평가정보(주),036120,2018/12,16.59,23.48,0,0.96,1.7,25.12,3.53
에스씨아이평가정보(주),036120,2019/12,5.43,29.09,221.47,33.51,9.73,32.04,18.16
에스씨아이평가정보(주),036120,2020/12,-3.13,17.64,27.08,11.75,12.52,26.79,18.71
에스씨아이평가정보(주),036120,2021/12,-1.09,13.73,-6.11,5.66,11.63,29.1,15.84
에스씨아이평가정보(주),036120,2022/12,-18.8,3.4,-59.36,2.14,5.73,27.7,6.1
에스씨엠생명과학(주),298060,2018/12,,,,,,,
에스씨엠생명과학(주),298060,2019/12,,,,,,,
에스씨엠생명과학(주),298060,2020/12,,,,,,,
에스씨엠생명과학(주),298060,2021/12,,,,,,,
에스씨엠생명과학(주),298060,2022/12,,,,,,,
에스앤씨엔진그룹리미티드,900080,2018/12,-19.13,6.77,-12.97,9.69,13.68,5.62,3.96
에스앤씨엔진그룹리미티드,900080,2019/12,-15.38,1.08,-68.28,-0.73,5.13,3.73,1.21
에스에이치엔엘(주),050320,2018/12,-53.35,191.62,0,39.85,-37.26,57.14,-29.82
에스에이치엔엘(주),050320,2019/12,,,,,,,
에스에이치엔엘(주),050320,2020/12,,,,,,,
에스에이치엔엘(주),050320,2021/12,,,,,,,
에스엔유프리시젼(주),080000,2018/12,0,0,0,0,11.9,26.67,7.2
에스엔유프리시젼(주),080000,2019/12,-22.07,7.12,-21.4,11.35,12,31.68,5.35
에스엔유프리시젼(주),080000,2020/12,58.28,4.33,-35.65,-1,4.88,24.95,3.29
에스엔유프리시젼(주),080000,2021/12,11.96,7.05,70.43,12.71,7.43,31.55,5.29
에스엔유프리시젼(주),080000,2022/12,9.12,5.89,-10.65,8.99,6.08,35.41,4.27
에스엔케이폴리텍(주),091340,2018/12,57.99,7.12,128.95,-10.7,2.94,169.23,3.95
에스엔케이폴리텍(주),091340,2019/12,19.81,20.62,84.65,24.49,4.54,177.86,6.9
에스엔케이폴리텍(주),091340,2020/12,-24.57,2.72,0,0.25,-3.28,105.62,-3.39
에스엔케이폴리텍(주),091340,2021/12,29.82,1.67,0,16.56,1.55,128.88,1.92
에스엔케이폴리텍(주),091340,2022/12,1.54,-3.8,0,-7.63,-0.51,118.15,-0.62
에스와이(주),109610,2018/12,6.72,5.11,517.54,-2.34,0.35,173.18,0.43
