일자,언론사,제목,특성추출(가중치순 상위 50개),URL
2022-07-10,서울신문,"이스탄불 이륙 대한항공 여객기 엔진 이상, 아제르바이잔에 긴급 착륙","여객기,바쿠,대한항공,이스탄불,국제공항,아제르바이잔,항공기,알리예프,활주로,에어버스,승객들,비행기,소방차,튀르키예,터키,불꽃,인천국제공항,ke9956,시간date,공항,엔진,착륙,이륙,비자,현지,승객,트렌드,긴급",http://www.seoul.co.kr/news/newsView.php?id=20220710500004
2022-07-10,YTN,대한항공 여객기 기체 결함으로 비상 착륙...승객 200여 명 불편,"대한항공,여객기,바쿠,아제르바이잔,튀르키예,승객들,오른쪽,인천,항공편,비상착륙,200여,ytn,ke,ke9956편,승객,결함,기체,엔진,진동,불편,비상,착륙,날개,인근,이륙,예정,준비,소리,차례,조사,정확,감지",https://www.ytn.co.kr/_ln/0103_202207100723035441
2022-07-10,한국경제,"이스탄불서 이륙한 대한항공 여객기, 긴급 착륙 ""엔진 결함""","대한항공,인천공항,이스탄불,바쿠,항공기,국제공항,30여분,임시편,알리예프,아제르바이잔,여객기,a330,승무원,목적지,승객들,조업사",https://www.hankyung.com/society/article/2022071075817
2022-07-10,국민일보,터키발 대한항공기 기체 결함 비상착륙 “엔진서 불꽃”,"대한항공,항공기,인천,승객들,국제공항,임시편,이스탄불,엔진서,바쿠,불꽃,승무원,알리예프,긴급착륙,터키발,아제르바이잔,인명피해,한국,구명조끼,a330",https://news.kmib.co.kr/article/view.asp?arcid=0017261926&code=61121211&cp=kd
2022-07-10,아주경제,"대한항공, '이스탄불~인천행' 아제르바이잔 긴급착륙 승객 215명 모두 안전","대한항공,이스탄불,아제르바이잔,임시편,인천,바쿠,바쿠공항,긴급착륙,국제공항,승객들,알리예프,여객기,오른쪽,유효기간,튀르키예,한국시간,한국,목적지",https://www.ajunews.com/view/20220710080929365
2022-07-10,YTN,대한항공 여객기 기체 결함 비상착륙...강남 영화관 화재도,"여객기,서울,대한항공,튀르키예,오른쪽,바쿠,윤해리,관람객,강남역,영화관,아제르바이잔,이스탄불,강남,인천행,승객들,블루스크린,비상등,소방당국,소방차",https://www.ytn.co.kr/_ln/0103_202207100821261437
2022-07-10,머니투데이,"이스탄불서 인천가던 대한항공 여객기, 엔진 문제로 긴급 착륙","대한항공,이스탄불,여객기,항공기,바쿠,인천국제공항,오른쪽,인천공항,pcr,아제르바이잔,인천,인천행,다음날,승무원",http://news.moneytoday.co.kr/view/mtview.php?no=2022071008281178344&type=2
2022-07-10,매일신문,이스탄불 출발 대한항공 여객기 기체 결함으로 긴급착륙,"대한항공,바쿠,이스탄불,임시편,인천,국제공항,30여분,알리예프,비상착륙,긴급착륙,아제르바이잔,항공기,인천공항,비행기,튀르키예,터키,목적지,ke9956편",https://news.imaeil.com/page/view/2022071009262120318
2022-07-10,파이낸셜뉴스,대한항공 여객기 '엔진 결함' 긴급착륙..이스탄불서 이륙 후 아제르바이잔에 내려,"대한항공,인천공항,이스탄불,항공기,바쿠,아제르바이잔,승객들,국제공항,뉴시스,긴급착륙,pcr,30여분,임시편,알리예프,에어버스,a330",http://www.fnnews.com/news/202207100937460495
2022-07-10,파이낸셜뉴스,"이스탄불서 인천 가던 대한항공 여객기, 엔진 결함으로 긴급착륙","대한항공,인천공항,항공기,이스탄불,승객들,긴급착륙,바쿠,국제공항,pcr,오른쪽,아제르바이잔,여객기,30여분,임시편,알리예프",http://www.fnnews.com/news/202207100940018574
2022-07-10,중앙일보,"""엔진 불꽃 튀고 열기"" 이스탄불 출발 대한항공 여객기 긴급착륙","대한항공,이스탄불,항공기,인천,승객들,인천공항,바쿠,긴급착륙,임시편,국제공항,오른쪽,여객기,승무원,아제르바이잔,알리예프,ke,불꽃,pcr",https://www.joongang.co.kr/article/25085680
2022-07-10,헤럴드경제,"“유서쓰고 기도했어요” 대한항공, 엔진 결함으로 승객 불안 비행","대한항공,항공기,승객들,이스탄불,여객기,오른쪽,탑승객,바쿠,아제르바이잔,한국,조종석,스마트폰,구명조끼,불꽃,공포감,터키,승무원,불안감,엔진결,a330",http://biz.heraldcorp.com/view.php?ud=20220710000056
2022-07-10,아시아경제,"튀르키예 이스탄불서 이륙한 대한항공 여객기, 아제르바이잔 긴급착륙","대한항공,이스탄불,국제공항,아제르바이잔,바쿠,긴급착륙,인명피해,비행기,알리예프,불꽃,항공기,승객들,소방차,튀르키예,엔진결,인천국제공항,여객기,ke,착륙,엔진,이륙,추정,피해,발생,기체,긴급,수도,현지,목격,공항,시간,출동,사실,인명,승객,결함",https://view.asiae.co.kr/article/2022071010260496834
2022-07-10,매일경제,"이스탄불 출발 대한항공 여객기, 엔진 문제로 긴급 착륙","대한항공,인천공항,이스탄불,오른쪽,여객기,항공기,바쿠,승무원,만큼,승객들,인천국제공항,pcr,임시편,유전자,소방차,르알리예프국제공항,튀르키예,터키",http://news.mk.co.kr/newsRead.php?no=604837&year=2022
2022-07-10,부산일보,"이스탄불 출발 대한항공 여객기, 아제르바이잔에 긴급착륙 오른쪽 엔진 진동 감지","대한항공,항공기,이스탄불,바쿠,아제르바이잔,인천공항,긴급착륙,오른쪽,승객들,알리예프,국제공항,여객기,a330",http://www.busan.com/view/busan/view.php?code=2022071010324328967
2022-07-10,YTN,대한항공 여객기 기체 결함 비상착륙...강남 영화관 화재도,"여객기,서울,대한항공,튀르키예,오른쪽,바쿠,윤해리,관람객,강남역,영화관,아제르바이잔,이스탄불,강남,인천행,승객들,블루스크린,비상등,소방당국,소방차",https://www.ytn.co.kr/_ln/0103_202207101212456285
2022-07-10,MBC,"이스탄불서 출발한 대한항공 여객기, 기체 결함으로 긴급 착륙","대한항공,긴급착륙,국제공항,바쿠,승무원,인천,이스탄불,알리예프,아제르바이잔,승객들,이동조치,목적지,튀르키예,불꽃,항공편,오른쪽,이스탄불공항,여객기,인천국제공항,항공기,ke,승객,현지,착륙,출발,공항,기체,엔진",https://imnews.imbc.com/replay/2022/nw1200/article/6386662_35715.html
2022-07-10,중앙일보,"대한항공 여객기 엔진 이상으로 비상 착륙...""기내서 진동""","대한항공,인천공항,항공기,이스탄불,바쿠공항,에어버스,임시편,코로나19,승무원,승객들,코로나,바쿠,ke9956,관계자,방역당국,탑승객,유전자,소방차",https://www.joongang.co.kr/article/25085688
2022-07-10,한국일보,'엔진결함' 대한항공 2시간 공포 비행 아제르바이잔 긴급 착륙,"대한항공,인천공항,아제르바이잔,바쿠,승객들,탑승객,인천,임시편,국제공항,이스탄불,pcr,50여,a330,알리예프",https://hankookilbo.com/News/Read/A2022071011480001652
2022-07-10,디지털타임스,"""유서까지 썼다"" `엔진결함` 대한항공 승객들, 공포 떨며 2시간 비행","대한항공,항공기,승객들,여객기,바쿠,이스탄불,탑승객,오른쪽,스마트폰,아제르바이잔,한국,한국시간,튀르키예,터키,빗방울,구명조끼,공포감,불꽃",http://www.dt.co.kr/contents.html?article_no=2022071002109919607001&ref=jeadan
2022-07-10,아시아경제,"이스탄불서 이륙한 대한항공 여객기, 엔진 결함으로 아제르바이잔 긴급착륙(종합)","대한항공,항공기,이스탄불,바쿠,인천공항,아제르바이잔,국제공항,승객들,pcr,긴급착륙,오른쪽,알리예프,임시편,a330,튀르키예",https://view.asiae.co.kr/article/2022071011380486275
2022-07-10,한겨레,대한항공 이스탄불-인천행 비행기 긴급 착륙 “엔진 결함”,"대한항공,인천,항공기,승객들,이스탄불,바쿠공항,비행기,한국,승무원,인천행,이스탄불발,교통부,기령,국토교통부",http://www.hani.co.kr/arti/economy/marketing/1050314.html
2022-07-10,서울신문,“엔진에서 불꽃이” 공포의 2시간 비행 불안에 떤 대한항공 승객들,"대한항공,승객들,여객기,인천,인천공항,항공기,이스탄불,임시편,승무원,오른쪽,불꽃,아제르바이잔,바쿠,pcr",http://www.seoul.co.kr/news/newsView.php?id=20220710500030
2022-07-10,강원도민일보,"대한항공 승객 ""죽음의 공포에 유서까지 썼다"" 긴급착륙 '공포의 2시간'","항공기,대한항공,인천공항,승객들,바쿠,오른쪽,여객기,긴급착륙,아제르바이잔,국제공항,이스탄불,pcr,승무원,불꽃",www.kado.net/news/articleView.html?idxno=1134439
2022-07-10,YTN,대한항공 여객기 기체 결함으로 비상 착륙...승객 2백여 명 불편,"대한항공,여객기,아제르바이잔,튀르키예,인천,바쿠,승객들,이스탄불,오른쪽,인천공항,조업사,긴급착륙,불꽃,승무원,비상착륙,2백,ytn,ke9956편,ke,승객,엔진,착륙,진동,감지",https://www.ytn.co.kr/_ln/0103_202207101144401140
2022-07-11,매일경제,[포토] 귀국하는 대한항공 KE9956편 탑승객들,"대한항공,인천국제공항,아제르바이잔,튀르키예,탑승객들,탑승객,바쿠,공항버스,입국장,이스탄불,ke,탑승,수도,입국,결함,긴급,기체,착륙,제공,이동,터미널,귀국",http://news.mk.co.kr/newsRead.php?no=609614&year=2022
2022-07-11,KBS,‘비상착륙’ 대한항공 승객들 귀국 엔진 이상 여객기 현지 정비,"대한항공,여객기,승객들,경기도,인천,탑승객,장혁진,아제르바이잔,승무원,영사관,승무원들,국토교통부,이스탄불,공은주,디스코팡팡,김준성,교통부,고양시,불꽃,바쿠공항,탑승자,입국장,용인시,오른쪽,인천공항,화물기",https://news.kbs.co.kr/news/view.do?ncd=5506476&amp;ref=DA
2022-07-11,YTN,"""기도하고, 유서쓰고""...아제르바이잔 긴급 착륙 대한항공 승객 무사 귀국","탑승객,대한항공,여객기,아제르바이잔,승무원,비행기,불꽃,승객들,바쿠,인천공항,박정현,50여,김지연,김산호,비상착륙,정비사,희생자,휴대폰,안도감,음료수,임시편,불안정,공포감,항공기,승무원들,튀르키예,탑승객들,김대건",https://www.ytn.co.kr/_ln/0103_202207111921480155
2022-07-11,KBS,‘비상착륙’ 대한항공 승객들 귀국 엔진 이상 여객기 현지 정비,"대한항공,여객기,승객들,경기도,인천,탑승객,장혁진,아제르바이잔,승무원,영사관,승무원들,국토교통부,이스탄불,공은주,디스코팡팡,김준성,교통부,고양시,불꽃,바쿠공항,탑승자,입국장,용인시,오른쪽,인천공항,화물기",https://news.kbs.co.kr/news/view.do?ncd=5506587&amp;ref=DA
2022-07-11,YTN,"[자막뉴스] ""가족에게 유서까지..."" 승객 벌벌 떨게 한 '공포의 2시간' 비행","탑승객,대한항공,여객기,승무원,바쿠,아제르바이잔,불꽃,비행기,50여,승객들,촬영기자,이근혁,화면제공,정비사,시청자,안도감,희생자,휴대폰,임시편,바쿠공항,튀르키예,음료수,자막뉴스,인천공항,공포감,불안정,김산호,김지연,비상착륙,김대건,항공기,승무원들",https://www.ytn.co.kr/_ln/0134_202207112004356250
2022-07-11,KBS,사고 항공기 엔진은 PW4170 정비사 파견해 원인 조사 중,"대한항공,여객기,불꽃,국토부,탑승객,항공기,24만,정비사,오른쪽,승객들,계현우,튀르키예,이스탄불,pw4170,사고기,한효정,영상편집,김현민,촬영기자,할인권,공은주,비상착륙,경기도,항공편,아제르바이잔,우대할인권,휘트니사,고양시,인천",https://news.kbs.co.kr/news/view.do?ncd=5506756&amp;ref=DA
2022-07-11,YTN,"""기도하고, 유서쓰고""...아제르바이잔 긴급 착륙 대한항공 승객 무사 귀국","탑승객,대한항공,여객기,아제르바이잔,승무원,비행기,불꽃,승객들,바쿠,인천공항,박정현,50여,김지연,김산호,비상착륙,정비사,희생자,휴대폰,안도감,음료수,임시편,불안정,공포감,항공기,승무원들,튀르키예,탑승객들,김대건",https://www.ytn.co.kr/_ln/0103_202207112219094897
2022-07-11,OBS,'바쿠 긴급착륙' 대한항공 승객들 귀국,"여객기,바쿠,대한항공,인천국제공항,임시편,탑승객,승무원,한국인,아제르바이잔,튀르키예,이스탄불,긴급착륙,탑승객들,ke9956편,ke,승객,정비,이륙,귀국,결함,공항,엔진,기체,긴급,인근,출발,인력,도착",http://www.obsnews.co.kr/news/articleView.html?idxno=1359243
2022-07-11,KBS,‘비상착륙’ 대한항공 승객들 귀국 엔진 이상 여객기 현지 정비,"대한항공,여객기,승객들,경기도,인천,탑승객,장혁진,아제르바이잔,승무원,영사관,승무원들,국토교통부,이스탄불,공은주,디스코팡팡,김준성,교통부,고양시,불꽃,바쿠공항,탑승자,입국장,용인시,오른쪽,인천공항,화물기",https://news.kbs.co.kr/news/view.do?ncd=5506322&amp;ref=DA
2022-07-11,MBC,기체 결함에 '비상 착륙' 임시편으로 오늘 귀국,"여객기,대한항공,승객들,아제르바이잔,튀르키예,이스탄불,항공기,오른쪽,바쿠,한국인,홍신영,반만,승무원,옆자리,불꽃,안전벨트,탑승객,앞좌석,김대건,목적지,구명조끼,여행객,임시편,항공편,바쿠공항,관계자,인천",https://imnews.imbc.com/replay/2022/nwtoday/article/6386807_35752.html
2022-07-11,SBS,'엔진 결함' 대한항공 여객기 비상 착륙 공포의 2시간,"대한항공,여객기,오른쪽,비행기,탑승객,승객들,바쿠,한국,튀르키예,이스탄불,이경원,승무원,김대건,인천행,항공기,터키,화장실,아제르바이잔,불꽃,인천공항,인천",https://news.sbs.co.kr/news/endPage.do?news_id=N1006817710&plink=ORI&cooper=ETC
2022-07-11,파이낸셜뉴스,"엔진 불꽃 튀는데 2시간 공포의 비행..""유서 쓰는 사람도 있었다""","대한항공,바쿠,항공기,오른쪽,국제공항,이스탄불,아제르바이잔,여객기,승무원,인천국제공항,승객들,탑승객,불꽃,a330,임시편,30여분,알리예프",http://www.fnnews.com/news/202207110715514319
2022-07-11,KBS,튀르키예발 대한항공 여객기 비상착륙 “엔진 이상 감지”,"대한항공,승객들,여객기,튀르키예,이스탄불,분들,바쿠공항,비상착륙,2백,아제르바이잔,신현욱,인천공항,탑승자,바쿠,오른쪽,영상편집,한국,임시편,승무원,다들,팡팡,승무원들,국제공항,현지호텔,대체항공편,김대건,이성희,인천,항공편,튀르키예발",https://news.kbs.co.kr/news/view.do?ncd=5505898&amp;ref=DA
2022-07-11,KBS,"‘비상착륙’ 대한항공 승객 200여 명, 인천공항 도착","대한항공,인천공항,아제르바이잔,여객기,한국,국제공항,승무원,항공편,바쿠,튀르키예,인천,이스탄불,오른쪽,비상착륙,승객들,200여,시간date,ke,승객,엔진,출발,감지,비상,시각,임시,공항,착륙,귀국,그제",https://news.kbs.co.kr/news/view.do?ncd=5506112&amp;ref=DA
2022-07-11,한국일보,"'엔진결함' 긴급착륙 대한항공 임시편, 인천공항 도착","대한항공,아제르바이잔,인천국제공항,임시편,바쿠,항공기,긴급착륙,이스탄불,바쿠공항,승객들,국제공항,인천공항,50여,슈투트가르트,알리예프,a330,독일",https://hankookilbo.com/News/Read/A2022071109350001427
2022-07-11,아시아경제,대한항공 승객 200여명 귀국 엔진결함 여객기 현지 정비,"대한항공,여객기,바쿠,임시편,인천공항,탑승객,pcr,인천국제공항,승무원,한국인,아제르바이잔,a330,튀르키예,터키,확인서,한국,화물기,이스탄불,유전자,검역소",https://view.asiae.co.kr/article/2022071110202158655
2022-07-11,세계일보,엔진 결함으로 긴급 착륙 대한항공 승객 200여명 귀국,"대한항공,바쿠,인천국제공항,여객기,튀르키예,임시편,아제르바이잔,탑승객,승무원,승객들,뉴시스,한국,바쿠공항,인천공항,터키,이스탄불,여객터미널,탑승객들,항공편,긴급착륙,관계자",http://www.segye.com/content/html/2022/07/11/20220711508915.html
2022-07-11,세계일보,"대한항공 승객들 불안 속 2시간 비행 “스마트폰에 유서 쓰고, 어머니 누나 손 잡고 있었다”","대한항공,항공기,승객들,여객기,이스탄불,오른쪽,탑승객,바쿠,스마트폰,아제르바이잔,한국,김민재,조종석,튀르키예,터키,구명조끼,빗방울,공포감,불꽃,승무원,엔진결,불안감",http://www.segye.com/content/html/2022/07/11/20220711506295.html
2022-07-12,아주경제,"[단독] 국내 항공사, 영국행 운항 중단 위기 급유사 파업 등 유럽공항 혼란 극심","히스,항공사,afs,유럽,대한항공,이용객,가능성,영국,항공편,항공업,인천국제공항,인플레이션,아시아나항공,미국,항공사들,영국행,급유사,황용식",https://www.ajunews.com/view/20220712144827526
2022-07-12,경남도민일보,"대한항공, 18년 연속 글로벌 고객만족도 1위","대한항공,만족도,코로나19,항공기,1위,항공유,항공사,국토부,오스카상,수하물,미국,기내식,글로벌경영협회,이용자",http://www.idomin.com/news/articleView.html?idxno=798989
2022-07-12,중앙일보,휴가철 앞두고 '3만명 확진' 쇼크 또 고개 떨군 리오프닝주,"확진자,코로나19,오미크론,연구원,리오프닝,중국,휴가철,대한항공,정연승,항공사,상승률,3만,재감염",https://www.joongang.co.kr/article/25086305
2022-07-12,한국경제,코로나 확진자 3만명에 '비상' 여행-항공주 줄줄이 신저가,"신저가,코로나19,코로나,확진자,경신,3만,현대백화점,정연승,연구원,확산세,항공사,신세계,1만,편의점,대한항공,유통주도,2만,하나증권,국제선,박종대",https://www.hankyung.com/finance/article/202207123280i
2022-07-12,중부일보,코로나19 재유행에 항공업계 부활 날개 꺾일까,"코로나19,항공사,확진자,국제선,항공업계,1만,항공업,가능성,입국자,일주일,항공권,더블링,모양새,대한항공,아시아나항공",www.joongboo.com/news/articleView.html?idxno=363550036
2022-07-12,매일경제,"코로나19 재확산에 맥 못 추는 항공주, 언제쯤 살아날까?","코로나19,항공사,대한항공,확진자,아시아나항공,국제선,정연승,에어부산,유럽,미주,제주항공,2만,진에어,1만,항공주,수송량,기대감,경신,양지환,항공기",http://www.mk.co.kr/economy/view/2022/613599
2022-07-12,파이낸셜뉴스,女직원 육아휴직 복귀율 99% 대한항공서 ‘경력단절’은 옛말,"대한항공,육아휴직,경력단절,보고서,관리자,단축근무,근무시간,항공사",http://www.fnnews.com/news/202207121816507899
2022-07-12,한국경제,"코로나 재확산에 움츠러든 항공株 ""3분기엔 오른다""","대한항공,진에어,항공사,코로나19,1만,아시아나항공,lcc,국제선,항공기,기대감,확진자,수송량,정연승,연구원,경신,가능성,유럽,미주,2만,코로나,항공주",https://www.hankyung.com/finance/article/2022071215296
2022-07-12,매일경제,코로나 신규확진 '더블링' 움직임에 항공주 줄줄이 신저가,"신저가,확진자,항공주,코로나,1만,코로나19,정연승,2만,더블링,중장기,3만,항공사,연구원,대한항공,거래일,제주항공,에어부산,리오프닝",http://news.mk.co.kr/newsRead.php?no=611227&year=2022
2022-07-13,매일경제,보잉 호실적 유가 하락에 국내 항공株 모처럼 반등?,"항공주,진에어,보잉,신저가,런던,거래소,에어부산,아시아나항공,미국,최고치,1만,대한항공,일주일,텍사스산,코로나19,krx,뉴욕상업거래소,항공기,산업분야별",http://www.mk.co.kr/economy/view/2022/617703
2022-07-13,매일경제,생명줄 국제선 다시 닫힐라 하루 수만확진 '또로나'에 LCC는 울고 싶어라,"lcc,국제선,대한항공,상반기,조종사,코로나19,항공사,직장인,조종사들,운항편수,그사이,실시간,티웨이항공,지원금,에어부산,역대급",http://news.mk.co.kr/newsRead.php?no=618050&year=2022
2022-07-13,중앙일보,코로나 재확산에 다시 고개 떨군 여행 항공주,"확진자,코로나19,화장품,연구원,휴가철,중국,정연승,항공사,대한항공,상승률,소비력,신저가,박은경,상하이,신한금융투자,김성환",https://www.joongang.co.kr/article/25086403
2022-07-13,한국경제,너무 내렸나 항공株 나란히 '반등',"항공주,증권가,텍사스산,항공기,뉴욕상업거래소,대한항공우,티웨이항공,경기침체,아시아나항공,대한항공,확진자,100달러,보잉,제주항공,코로나19,850원,아메리칸,1만,그간,nymex,배럴,wti,이날,기록,약세,달러,항공,반등,주가",https://www.hankyung.com/finance/article/2022071347036
2022-07-13,세계일보,이자 비용 불어난 기업들 수익성 악화 우려,"중소기업,기준금리,코로나19,자동차,한은,기업들,가능성,중기중앙회,수익성,아시아나,대한항공",http://www.segye.com/content/html/2022/07/13/20220713513043.html
2022-07-13,매일경제,국제유가 100달러 하회에 항공주 반등 진에어 장중 15%↑,"항공주,코로나19,진에어,미국,하회,보잉,신저가,런던,100달러,티웨이항공,아시아나항공,대한항공,항공기,국제유가,텍사스산,기대감,상반기,다우존스,항공주들,뉴욕상업거래소,급등세,제주항공,거래소,경기침체,브렌트유",http://news.mk.co.kr/newsRead.php?no=615393&year=2022
2022-07-14,한국경제,"기내식은 못참지 2년 만의 해외여행 ""요즘 뭐 나오나요?""","기내식,국제선,탑승객,제주항공,항공사,코로나19,비건,여름철,대한항공,식감,불고기,묵밥,lcc,코로나바이러스,해외여행,에어부산,건강식,신메뉴",https://www.hankyung.com/life/article/202207148761g
2022-07-14,광주매일신문,무안서 대한항공배 전국대학배구 열전,"무안군,여자부,5개,대학교,우석대,대학부,호남대,경기장,코로나19,그동안,대한항공,무안,인하대,조선대,중부대,경상국립대,주민들,명지대,충남대,홍익대,경기대,경희대,선수들,한양대,500여명,준결승전,실내체육관,단국대,구미대,한국대학배구연맹",http://www.kjdaily.com/news_view.php?n=579392&tmp=20220714&s=7
2022-07-14,중도일보,"무안군, 대한항공배 전국대학배구 무안대회 개최","무안군,여자부,5개,대학부,대학교,경기장,무안스포츠파크,우석대,호남대,코로나19,체육관,그간,대한항공,인하대,경상국립대,조선대,명지대,중부대,경기대,충남대,교통대책,주민들,경희대,홍익대,선수들,한양대,500여명,준결승전,단국대,김산,목포과학대,목포대",http://www.joongdo.co.kr/web/view.php?key=20220714010003638
2022-07-15,동아일보,"대한항공, ‘올해의 화물 항공사’ 선정 “아시아 1위 글로벌 4위 항공사로 우뚝”","항공사,대한항공,에어라인레이팅스,코로나19,아시아,어워즈,4위,장거리,제프리,에어라인,톱20,화물기,여객기,airline,경쟁력,excellence,방위적,팬데믹,편집장,관계자,토마스",https://www.donga.com/news/article/all/20220715/114471558/1
2022-07-15,한국경제,"""대한항공, 올해의 화물 항공사"" 호주 항공 여행전문지 선정","항공사,에어라인레이팅스,대한항공,에어라인,엑설런스,어워즈,제프리,장거리,호주,화물기,여객기,편집장,전문매체,토머스,코로나19,여행전문지,아시아,전문지,4위,화물,운송,여행,서비스,선정,성과,항공,최고,활용,혁신적,행사,전문",https://www.hankyung.com/economy/article/2022071517041
2022-07-15,YTN,"[기업] 대한항공, 호주전문지 선정 '올해의 화물 항공사'","항공사,대한항공,에어라인레이팅스,호주,어워즈,에어라인,장거리,화물기,전문매체,여객기,코로나19,아시아,4위,전문지,ytn,화물,선정,운송,평가,성과,서비스,엑셀런스,부족,세계,최고,글로벌,활용,혁신적,전문,여행,사태,최악",https://www.ytn.co.kr/_ln/0102_202207151538380740
2022-07-15,문화일보,"대한항공, 팬데믹 기간 큰 활약 ‘올해의 화물 항공사’ 선정 쾌거","항공사,어워즈,에어라인,장거리,대한항공,에어라인레이팅스,전문매체,팬데믹,호주,아시아,4위,excellence,awards,airlineratings,airline,엑셀런스,화물,선정,최고,주관,매체,행사,전문,여행,종합,종합적,항공,세계,기간,평가,서비스,활약,지역,노선,쾌거,우수,안전",http://www.munhwa.com/news/view.html?no=2022071501031639344001
2022-07-15,아시아경제,"대한항공, 에어라인레이팅스 ‘올해의 화물항공사’ 선정","항공사,대한항공,에어라인레이팅스,코로나19,에어라인,어워즈,화물기,여객기,장거리,제프리,항공업,전문매체,고객들,편집장,아시아,토마스,여객운송사업,4위,팬데믹,호주,화물항공사,화물,글로벌,평가,항공,세계,서비스",https://view.asiae.co.kr/article/2022071509410729446
2022-07-15,헤럴드경제,"대한항공, 올해의 화물항공사 亞 최고항공사 선정","항공사,대한항공,어워즈,에어라인,김지윤,에어라인레이팅스,여객기,화물기,코로나19,장거리,고객들,항공업,전문매체,항공화물사업,아시아,화물항공사,호주,4위,항공,평가,선정,안전,여객,화물,여행,사업,역량,엑셀런스,전환,글로벌,서비스,최고,주관",http://biz.heraldcorp.com/view.php?ud=20220715000379
2022-07-15,파이낸셜뉴스,"대한항공, 에어라인레이팅스 '올해의 화물항공사' 선정","대한항공,항공사,화물기,에어라인레이팅스,에어라인,어워즈,장거리,코로나,여객기,에어라인레이팅,코로나19,전문매체,토마스,고객들,제프리,항공업,아시아,편집장,자리매김,관계자,호주,보잉,4위",http://www.fnnews.com/news/202207150842591469
2022-07-15,헤럴드경제,"대한항공, 올해의 화물항공사 아시아 최고항공사 선정","항공사,대한항공,에어라인레이팅스,에어라인,어워즈,여객기,화물기,제프리,아시아,고객들,장거리,코로나19,전문매체,토마스,편집장,항공업,항공화물사업,호주,화물항공사,4위,항공,화물,평가,선정,글로벌,안전,여객,여행,사업",http://biz.heraldcorp.com/view.php?ud=20220715000110
2022-07-15,머니투데이,"""혁신적 성과"" 대한항공, 올해의 화물 항공사 선정","항공사,대한항공,에어라인레이팅스,에어라인,어워즈,여객기,화물기,장거리,코로나,제프리,코로나19,전문매체,항공업,토마스,호주,편집장,아시아,자리매김,관계자,4위,화물,글로벌,평가,서비스,안전,선정",http://news.moneytoday.co.kr/view/mtview.php?no=2022071509261736109&type=2
2022-07-15,한국일보,"""빈 여객기 화물기 활용하는 혁신""...대한항공, '올해의 화물항공사'에 뽑혔다","대한항공,항공사,여객기,에어라인레이팅스,에어라인,어워즈,코로나19,화물기,코로나,제프리,코로나바이러스,장거리,편집장",https://hankookilbo.com/News/Read/A2022071509240004826
2022-07-16,아시아경제,"[양낙규의 Defence Club]록히드마틴, F-35 더 사면 정비권도 줄까","전투기,대한항공,호주,한국,록히드마틴사,스텔스,창정비,정비업체,3단계,일본,유럽,함재기,구성품,제안요청서,상반기",https://view.asiae.co.kr/article/2022071509213897224
2022-07-17,파이낸셜뉴스,대한항공 '인천~삿포로 노선' 재개...2년 4개월 만,"대한항공,삿포로,일본,한일,코로나,인천,이석우,4개월,하네다,코로나19,신치토세공항,항공사,인천국제공항,항공편,취재진,김포,본부장,토세,국제선",http://www.fnnews.com/news/202207171709189789
2022-07-17,YTN,"대한항공, 인천 삿포로 노선 2년여 만에 운항 재개","삿포로,인천공항,코로나19,인천,대한항공,토세,일주일,김포,신치,발병,하네다,한일,ke,ke765편,ytn,재개,노선,운항,항공,왕복,출발,도착,확산,중단,공항,예정",https://www.ytn.co.kr/_ln/0104_202207172248095848
2022-07-17,세계일보,"대한항공, 28개월 만에 인천 삿포로 노선 운항 재개","대한항공,일본,삿포로,인천,코로나19,인천공항,취재진,신치,이석우,4개월,김포,본부장,관광객,미지수,토세,하네다,일본지역본부장,일주일,한일,항공사,한국",http://www.segye.com/content/html/2022/07/17/20220717516468.html
2022-07-17,파이낸셜뉴스,코로나로 닫힌 인천~베이징 하늘길 열린다,"베이징,아시아나항공,운수권,중국,인천,국토부,코로나19,대한항공,항공사,제주항공,티웨이항공,서우두공항,다싱공항,그동안,교통부,국토교통부,항공업,저울질,제주,운항횟수,하늘길,관계자,아시아나,비행기,운항허가,운항이력,운항재개,코로나,운항,노선,운수",http://www.fnnews.com/news/202207171829326487
2022-07-17,중부일보,"대한항공, 에어라인레이팅스 '올해의 화물항공사' 선정","항공사,대한항공,에어라인레이팅스,에어라인,어워즈,장거리,코로나,항공업,여객기,화물기,코로나19,전문매체,고객들,아시아,자리매김,여객운송사업,화물항공사,4위,호주,airlineratings,화물,글로벌,평가,항공,세계,서비스,안전,노력,수요",www.joongboo.com/news/articleView.html?idxno=363550595
2022-07-17,매일경제,뛰는 금리에 부채비율 높은 기업 '사면초가',"부채비율,아시아나항공,코로나19,항공업,티웨이항공,대한항공,상승세,cb,상장사,유상증자,종로구,한진그룹,서울,2만,조원태,메리츠증권,정지수,부동산,유가증권시장,자본총계",http://news.mk.co.kr/newsRead.php?no=629460&year=2022
2022-07-17,한국일보,"대한항공, 인천-삿포로 노선 2년여 만에 운항 재개","대한항공,삿포로,일본,항공사,코로나19,한일,인천,입국자,4개월,인천공항,토세,분께,외국인,신치,관광객,김포,하네다,1주일,한국,ke,노선,재개,운항,관광,단체,왕복,항공",https://hankookilbo.com/News/Read/A2022071716090003504
